Circle,Region,Division,Office Name,Pincode,Office Type,Delivery Status,District,State,Latitude,Longitude
Telangana Circle,Hyderabad Region,Khammam Division,Mamakannu B.O,507123,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.862733,80.411522
Telangana Circle,Hyderabad Region,Khammam Division,Lalthanda B.O,507127,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.56496,80.55289
Telangana Circle,Hyderabad Region,Khammam Division,9thMile Thanda B.O,507127,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.54567,80.427613
Telangana Circle,Hyderabad Region,Khammam Division,Rampuram  B.O,507127,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.537946,80.497457
Telangana Circle,Hyderabad Region,Khammam Division,Pubelly B.O,507123,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.628146,80.377026
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Machavaram B.O,523113,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.123913,79.893765
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Obulesunipalle B.O,522612,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4217,79.5578
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Jaggapuram B.O,522233,BO,Delivery,Palnadu,ANDHRA PRADESH,16.1472,80.2306
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Karuchola B.O,522233,BO,Delivery,Palnadu,ANDHRA PRADESH,16.1518,80.2607
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Vankayalapadu B.O,522233,BO,Delivery,Palnadu,ANDHRA PRADESH,16.1818,80.2518
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Sandepudi B.O,522619,BO,Delivery,Palnadu,ANDHRA PRADESH,16.0941,80.2461
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Angaluru B.O,522658,BO,Delivery,Palnadu,ANDHRA PRADESH,16.1849,79.7801
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Chintapalle B.O,522614,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4535,79.7476
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Garikapadu B.O,522614,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3228,79.6948
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Mellavagu B.O,522614,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3455,79.7379
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Kattubadivaripalem B.O,522611,BO,Delivery,Palnadu,ANDHRA PRADESH,16.1312,80.0617
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Machavaram B.O,522615,BO,Delivery,Palnadu,ANDHRA PRADESH,16.2819,79.9647
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,KOTHAPALEM BO,522615,BO,Delivery,Palnadu,ANDHRA PRADESH,16.407,80.003
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,EDWARDPET BO,522615,BO,Delivery,Palnadu,ANDHRA PRADESH,16.333844,79.926163
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Mupparajuvaripalem B.O,522660,BO,Delivery,Palnadu,ANDHRA PRADESH,15.8283,79.7398
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Pamidipadu B.O,522660,BO,Delivery,Palnadu,ANDHRA PRADESH,15.9365,79.7017
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Puvvada B.O,522660,BO,Delivery,Palnadu,ANDHRA PRADESH,15.9501,79.8587
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Ramudipalem B.O,522660,BO,Delivery,Palnadu,ANDHRA PRADESH,15.8552,79.7288
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Reddipalem B.O,522660,BO,Delivery,Palnadu,ANDHRA PRADESH,15.9061,79.7326
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Pitchikalapalem B.O,522649,BO,Delivery,Palnadu,ANDHRA PRADESH,16.0703,79.816
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Nudurupadu B.O,522529,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.2797,80.2095
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Rupenagunta B.O,522603,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3047,79.9982
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Pamidipadu Agraharam B.O,522603,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3085,80.0438
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Mulakaluru B.O,522603,BO,Delivery,Palnadu,ANDHRA PRADESH,16.28,80.07
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Arvapalli B.O,522603,BO,Delivery,Palnadu,ANDHRA PRADESH,16.181,79.991
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Gogulapadu B.O,522617,BO,Delivery,Palnadu,ANDHRA PRADESH,16.2023,79.087
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Ramireddipalem B.O,522617,BO,Delivery,Palnadu,ANDHRA PRADESH,16.2264,79.8893
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Vadlamudivaripalem B.O,522617,BO,Delivery,Palnadu,ANDHRA PRADESH,16.1965,79.9424
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Bethapudi B.O,522549,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.3151,80.1763
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Ponugupadu B.O,522549,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.2809,80.1427
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Pamidimarru B.O,522549,BO,Delivery,Palnadu,ANDHRA PRADESH,16.0112,79.2554
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Ellamanda B.O,522549,BO,Delivery,Palnadu,ANDHRA PRADESH,16.18,80.05
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Jonnalagadda B.O,522549,BO,Delivery,Palnadu,ANDHRA PRADESH,16.24,80.08
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Karumanchi B.O,522646,BO,Delivery,Palnadu,ANDHRA PRADESH,16.0571,79.8921
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Sanampudi B.O,522646,BO,Delivery,Palnadu,ANDHRA PRADESH,16.085,79.8348
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Gutlapalle B.O,522657,BO,Delivery,Palnadu,ANDHRA PRADESH,16.1286,79.5776
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Perurupadu B.O,522657,BO,Delivery,Palnadu,ANDHRA PRADESH,16.0956,79.6537
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Andugula Kothapalem B.O,522647,BO,Delivery,Palnadu,ANDHRA PRADESH,16.0115,79.6085
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Chatragaddapadu B.O,522647,BO,Delivery,Palnadu,ANDHRA PRADESH,16.0234,79.7512
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Kondramutla B.O,522647,BO,Delivery,Palnadu,ANDHRA PRADESH,16.116,79.753
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Challagariga B.O,522409,BO,Delivery,Palnadu,ANDHRA PRADESH,16.7808,80.124
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Chintapalle B.O,522409,BO,Delivery,Palnadu,ANDHRA PRADESH,16.6897,80.1392
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Machayapalem B.O,522411,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5026,79.9894
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Chinaagraharam B.O,522437,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4837,79.8151
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Gamalapadu B.O,522414,BO,Delivery,Palnadu,ANDHRA PRADESH,16.6129,79.7151
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Kesanapalle B.O,522414,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5832,79.7396
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Mutyalampadu B.O,522414,BO,Delivery,Palnadu,ANDHRA PRADESH,16.615,79.799
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Sarangapalle B.O,522414,BO,Delivery,Palnadu,ANDHRA PRADESH,16.6662,79.7818
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Srinagar B.O,522414,BO,Delivery,Palnadu,ANDHRA PRADESH,16.6517,79.6899
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Tangeda B.O,522414,BO,Delivery,Palnadu,ANDHRA PRADESH,16.6692,79.8175
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,BATRUPALEM BO,522414,BO,Delivery,Palnadu,ANDHRA PRADESH,16.678,79.731
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Miriyala B.O,522415,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4747,79.6452
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Pulipadu B.O,522415,BO,Delivery,Palnadu,ANDHRA PRADESH,16.6085,79.6511
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Gudipadu B.O,522410,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5015,80.0851
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Vipparla B.O,522410,BO,Delivery,Palnadu,ANDHRA PRADESH,16.554,80.1762
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Voravakallu B.O,522410,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5948,80.1633
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Velampalle B.O,522435,BO,Delivery,Palnadu,ANDHRA PRADESH,16.628,79.9092
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Gannavaram B.O,522426,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5248,79.4717
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Kambhampadu B.O,522426,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5032,79.4869
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Koppunuru B.O,522426,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4863,79.331
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,RACHAMALLAPADU BO,522426,BO,Delivery,Palnadu,ANDHRA PRADESH,16.423,79.375
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Korrapadu B.O,522438,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.3756,80.2381
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Takkellapadu B.O,522438,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.3527,80.2315
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Visadala B.O,522438,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.3567,80.3275
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Lankalakurapadu B.O,522408,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3107,80.1128
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Narnepadu B.O,522408,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3162,80.1417
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Turkapalem B.O,522408,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3299,80.0665
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Bollavaram B.O,522408,BO,Delivery,Palnadu,ANDHRA PRADESH,16.35,80.08
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,RAMAPURAM BO,522436,BO,Delivery,Palnadu,ANDHRA PRADESH,16.519,80.252
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Kattamuru B.O,522402,BO,Delivery,Palnadu,ANDHRA PRADESH,16.486,80.1649
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Lagadapadu B.O,522402,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4831,80.2269
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Munugodu B.O,522402,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5692,80.2355
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Abburu B.O,522402,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4474,80.1659
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Gudipudi B.O,522402,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4199,80.2163
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Panidem B.O,522402,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4612,80.1854
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Konanki B.O,522413,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5053,79.9244
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Kubadpuram B.O,522413,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4587,79.9548
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Morjampadu B.O,522413,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5938,79.9081
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Nemalipuri B.O,522413,BO,Delivery,Palnadu,ANDHRA PRADESH,16.4411,79.9229
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Zulakallu B.O,522413,BO,Delivery,Palnadu,ANDHRA PRADESH,16.444,79.7872
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Rentala B.O,522421,BO,Delivery,Palnadu,ANDHRA PRADESH,16.5287,79.5648
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Mandapadu B.O,522401,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.3927,80.3209
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Kandlagunta B.O,522613,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3877,79.2932
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Sirigiripadu B.O,522613,BO,Delivery,Palnadu,ANDHRA PRADESH,16.3068,79.3278
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,LOYAPALLI BO,522613,BO,Delivery,Palnadu,ANDHRA PRADESH,16.30172,79.367816
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Akkarajuvari Kandriga B.O,524142,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.770144,79.983611
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Kothapeta B.O,524221,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.921048,79.476716
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Chowtaputtedu B.O,524240,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.153986,79.800256
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Manubolupadu B.O,524240,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.708396,79.840178
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Vellupodu B.O,524240,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.688805,79.902478
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Rachavaripalli B.O,524222,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.80076,79.421509
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Annavaram B.O,524223,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.853108,79.84613
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Chalamcherla B.O,524223,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.979922,79.949348
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Polampadu B.O,524224,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.829185,79.737884
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Vepanapi B.O,524224,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.052104,79.858033
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Chinnamachanur B.O,524230,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.752619,79.214097
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Bodasi Idayapalli B.O,524310,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.056449,79.825122
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Turupur B.O,524225,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.834719,79.776484
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Balayapalli B.O,524226,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.065902,79.68529
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Masaipeta B.O,524226,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,15.033449,79.758913
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Pullayapalli B.O,524226,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.616557,79.627869
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Batrakagallu B.O,524315,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.685327,80.054889
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Chennarayunipalem B.O,524315,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.758014,80.086317
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Velicherla B.O,524315,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.697258,80.011026
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Mangupalli B.O,524302,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.582046,79.346184
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Ponguru B.O,524302,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.661573,79.406382
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Pottepalem B.O,524004,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.464815,79.931163
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Peddabbipuram B.O,524304,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.732223,79.647404
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Cherloyadavalli B.O,524322,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.635053,79.574743
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Nuvvurupadu B.O,524322,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.605317,79.577201
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Pidathapoluru B.O,524346,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.353498,80.086317
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Pottempadu B.O,524346,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.317717,80.030088
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Chellayapalem B.O,524305,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.519849,79.889882
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Jonnavada B.O,524305,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.532596,79.8823
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Rebala B.O,524305,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.528312,79.899635
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Gundlapalem B.O,524003,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.405814,80.014366
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Nellore Ceremic Factory B.O,524003,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.415022,79.977319
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Panchedu B.O,524306,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,79.86,14.53
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Turimerla B.O,524317,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.573025,79.971724
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Uppalapadu B.O,524317,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.573022,79.971722
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Kavali Yadavalli B.O,524234,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.716454,79.745596
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Komarika B.O,524314,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.507615,80.125411
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Mahimalur B.O,524307,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.62478,79.498509
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Ramanaidupalli B.O,524307,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.752417,79.520998
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Damagunta B.O,524316,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.9114,79.723161
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Pothireddypalem B.O,524137,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.47767,79.979416
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Vegur B.O,524137,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.534819,80.054191
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Tikkavaram B.O,524312,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.651439,79.358584
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Irlapadu B.O,524312,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.702041,79.301485
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Krishnapatnam B.O,524344,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.288601,80.124848
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Gangapatnam B.O,524313,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.524684,80.15472
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Koruturu B.O,524313,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.480183,80.157511
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Ramudupalem B.O,524313,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.546644,80.166256
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Somarajupalli B.O,524313,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.482908,80.145301
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Yellayapalem B.O,524366,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.536894,79.951446
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Bandarupalli B.O,524303,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.572315,79.556101
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Hasanapuram B.O,524308,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.668125,79.759614
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Kolagatla B.O,524308,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.605326,79.6902
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Kuppurupadu B.O,524308,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.637263,79.672312
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Srikolanu B.O,524308,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.660355,79.779237
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Vasili B.O,524308,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.61321,79.673365
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Papireddypalem B.O,524311,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.406484,80.0727
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Alaganipadu B.O,524318,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.595531,80.110753
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Vavilla B.O,524318,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.605172,80.083524
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Edubadu B.O,523171,BO,Delivery,Bapatla,ANDHRA PRADESH,16.045731,80.253041
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Inagallu B.O,523171,BO,Delivery,Bapatla,ANDHRA PRADESH,16.038788,80.292059
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Poluru B.O,523171,BO,Delivery,Bapatla,ANDHRA PRADESH,15.993729,80.211914
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Gangavaram B.O,523167,BO,Delivery,Bapatla,ANDHRA PRADESH,15.808252,80.164876
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Koniki B.O,523167,BO,Delivery,Bapatla,ANDHRA PRADESH,15.780267,80.177021
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Pavulur B.O,523167,BO,Delivery,Bapatla,ANDHRA PRADESH,15.850957,80.163631
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Thotavaripalem B.O,523166,BO,Delivery,Bapatla,ANDHRA PRADESH,15.842086,80.392128
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Munnagivaripalem B.O,523169,BO,Delivery,Bapatla,ANDHRA PRADESH,15.959885,80.200573
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Budavada B.O,523169,BO,Delivery,Bapatla,ANDHRA PRADESH,15.990911,80.296618
